Flux Density (Jy/b),REDSHIFT
0.00064,1.7941999435424800
0.00012,1.7812999486923200
0.00004,1.892199993133550
-0.00028,1.9673999547958400
-0.00016,2.0343000888824500
0.00063,1.751099944114690
-0.00141,2.0095999240875200
-0.00064,1.74590003490448
0.00056,1.7719000577926600
-0.0001,1.9993000030517600
0.00157,1.708799958229070
0.00162,2.0302999019622800
-0.00039,1.6624000072479200
0.00052,1.7786999940872200
-0.00049,2.0636000633239700
0.00547,1.7458000183105500
0.00015,1.8839999437332200
0.00047,2.0352001190185500
-0.00007,2.034899950027470
0.03142,1.9651000499725300
-0.00124,2.072999954223630
-0.00025,1.878000020980840
0.00018,1.9909000396728500
-0.0003,1.9947999715805100
-0.00019,1.8696000576019300
-0.00003,2.018399953842160
0.00078,1.69159996509552
-0.00072,1.7274999618530300
-0.00088,2.0000998973846400
-0.00027,1.8736000061035200
-0.00004,1.659600019454960
-0.00026,1.7065999507904100
-0.00021,1.877500057220460
-0.00022,1.7596999406814600
-0.00011,1.9129999876022300
0.00711,1.6647000312805200
0.00024,1.645400047302250
-0.00013,1.6597000360488900
0.00036,1.8907999992370600
0.00025,1.8319000005722000
-0.00016,1.8621000051498400
-0.00046,2.0111000537872300
-0.00005,1.7548999786377000
0.00021,1.7628999948501600
0.00013,1.6902999877929700
0.00033,1.780500054359440
0.00044,1.6613999605178800
0.00008,1.6983000040054300
-0.00034,1.8575999736785900
-0.00001,1.6611000299453700
0.00021,1.9922000169754000
0.00025,1.972599983215330
0.00082,1.7193000316619900
-0.00004,1.6675000190734900
0.00081,1.7467000484466600
-0.00039,1.7253999710083000
-0.00058,2.0404000282287600
0.00445,1.9286999702453600
0.00025,1.7092000246048000
0.00928,1.9464000463485700
0.00054,1.7389999628067000
0.00077,1.8000999689102200
-0.00044,1.7745000123977700
0.00005,1.8240000009536700
0.00002,1.8767999410629300
0.00028,2.0339999198913600
-0.00093,1.8770999908447300
-0.00029,1.8219000101089500
0,1.7062000036239600
0.00073,1.738800048828130
0.00014,2.0511999130249000
0.00089,2.016900062561040
0.00032,1.7796000242233300
-0.00064,1.7735999822616600
0.00034,1.6579999923706100
0.00008,1.9490000009536700
0.00057,1.876099944114690
0.00004,1.7502000331878700
-0.00034,1.816100001335140
-0.00006,1.7206000089645400
-0.00124,1.8142999410629300
0.03198,1.9239000082016000
0.00024,1.9104000329971300
0.00014,1.743499994277950
0.00024,1.686400055885320
-0.00015,1.8687000274658200
-0.00046,1.799299955368040
0.00029,1.8415000438690200
0.00043,1.9414000511169400
0.00024,1.6821999549865700
-0.00045,1.8798999786377000
-0.00016,2.000499963760380
0.28409,1.7204999923706100
0.00028,1.8935999870300300
0.0007,2.0269999504089400
-0.00008,1.9463000297546400
0.00221,1.992400050163270
0.00175,1.8519999980926500
-0.00018,1.9523999691009500
0.00009,1.797700047492980
-0.00103,1.7194000482559200
0.00204,1.7043999433517500
0.00012,1.9807000160217300
-0.00033,1.937000036239620
0.0433,1.7390999794006300
0.00176,2.0211000442504900
-0.00018,1.9651999473571800
-0.00072,1.7562999725341800
-0.00015,1.8219000101089500
-0.00015,1.82260000705719
0.00061,1.9290000200271600
-0.00039,1.753499984741210
-0.00024,1.7795000076293900
0.00148,1.767799973487850
-0.00018,2.0088000297546400
-0.00061,1.8687000274658200
0.00053,1.850000023841860
0.00057,1.74590003490448
-0.00004,1.656999945640560
0.00062,1.7217999696731600
-0.00032,1.7595000267028800
-0.00061,1.9277000427246100
-0.00009,1.967900037765500
-0.00023,1.8659000396728500
0.00001,2.0371999740600600
0.00026,1.7548999786377000
0.00029,2.055999994277950
0.00013,1.654099941253660
0.0004,2.012700080871580
0.00044,1.8898999691009500
0.00019,1.9835000038147000
-0.0003,1.7858999967575100
0.00128,2.0302999019622800
0.00019,1.7165000438690200
0.00011,2.0302000045776400
-0.00019,1.771399974823000
0.00015,1.8868000507354700
0.0004,1.9155999422073400
0.00012,2.0007998943328900
0.02178,1.9799000024795500
0.0017,1.9081000089645400
0.00087,1.7503000497818000
0.0067,1.860200047492980
0.0001,1.770300030708310
-0.00019,1.7319999933242800
-0.00009,1.7718000411987300
0.00031,1.8609000444412200
0.00028,2.039599895477300
-0.00053,1.673200011253360
0.0005,1.982200026512150
0.00015,1.8252999782562300
-0.00008,1.8626999855041500
0.00163,1.660599946975710
-0.00033,1.6677000522613500
0,1.7836999893188500
0.00053,1.7096999883651700
0.00042,1.8313000202179000
0.00067,1.8305000066757200
-0.00057,1.750599980354310
0,1.9055999517440800
-0.00006,1.7702000141143800
-0.00023,1.7603000402450600
-0.00073,1.8446999788284300
-0.00044,1.9704999923706100
0.00068,1.9413000345230100
-0.00023,1.715399980545040
-0.00032,1.8538999557495100
0.00077,1.6892999410629300
-0.00065,1.875
0.00034,1.656000018119810
-0.00007,1.8107000589370700
0.00007,1.6687999963760400
0.01698,1.9610999822616600
0.00005,1.8320000171661400
0.00017,1.7584999799728400
0.01541,1.7474000453949000
0.00049,1.7718000411987300
0.00142,1.7127000093460100
0.00041,1.6588000059127800
-0.00008,2.0071001052856400
0.00128,1.9521000385284400
0.00032,2.0130999088287400
-0.00034,1.8920999765396100
0.00039,1.951200008392330
0.00079,1.8413000106811500
0.0008,1.798799991607670
0.01344,1.7897000312805200
-0.00022,1.7598999738693200
0.00022,1.6754000186920200
0.00007,1.7282999753952000
0.06007,1.8783999681472800
0.00018,1.7223000526428200
0.00006,1.8015999794006300
0.0001,1.7031999826431300
0.07436,1.7717000246048000
-0.00053,1.7935999631881700
-0.00047,1.7254999876022300
0.00038,1.9443999528884900
0.00037,1.738700032234190
-0.00039,1.8137999773025500
0.00114,1.7627999782562300
0.00091,1.9814000129699700
-0.0002,2.0655999183654800
0.00013,2.0550999641418500
0.00017,1.753000020980840
-0.00055,1.7563999891281100
0.00077,1.9429999589920000
0.00041,1.9336999654769900
0.00076,2.0687999725341800
0.00123,1.7790000438690200
0.00045,2.041100025177000
0,1.967900037765500
0.01705,1.8134000301361100
-0.00045,1.938099980354310
-0.00105,2.0004000663757300
0.00035,1.8345999717712400
-0.00091,2.0164999961853000
0.00029,1.7867000102996800
0.00006,1.7445000410080000
0.0687,1.6476000547409100
0.00074,1.9716999530792200
-0.00008,1.7247999906539900
0.00033,1.8449000120163000
-0.00011,1.7998000383377100
0.0005,1.8588999509811400
-0.00038,2.0699000358581500
0.00065,1.7352999448776200
-0.00035,1.7568000555038500
0.00036,1.9515999555587800
0.00189,1.8061000108718900
-0.0002,1.857800006866460
-0.00083,2.0369999408721900
0.00013,1.687999963760380
0.00187,1.6764999628067000
0.00037,1.6920000314712500
0.0005,1.8701000213623000
0.0003,1.857200026512150
-0.00072,1.7929999828338600
0.0008,1.6735999584198000
0.00032,1.7753000259399400
0.00068,1.785599946975710
-0.00036,1.9469000101089500
0.00008,1.9668999910354600
0.0003,1.88100004196167
-0.00063,1.9911999702453600
0.00117,1.9023000001907300
0.00072,1.6821999549865700
-0.00017,2.038599967956540
0.0004,1.6806000471115100
0.00013,1.7168999910354600
0.00022,1.861899971961980
0.0002,1.864400029182430
-0.00059,1.7730000019073500
0.00948,1.7447999715805100
0.00039,1.7023999691009500
0.00042,1.711400032043460
-0.00042,1.7640999555587800
0.0002,2.0457000732421900
0.00037,1.651900053024290
-0.00042,1.8114999532699600
-0.00036,2.0743000507354700
0.00098,1.9499000310897800
0.00536,1.6836999654769900
-0.00099,1.80840003490448
-0.00067,2.0460000038147000
0.00054,2.047300100326540
-0.00064,1.7151999473571800
0.00026,2.0188000202179000
-0.00003,1.8181999921798700
-0.00008,1.9673000574111900
-0.00004,2.037899971008300
0.01121,1.692199945449830
0.00035,1.8450000286102300
-0.00049,1.7991000413894700
-0.00025,1.940500020980840
-0.00012,1.94159996509552
-0.00034,1.961300015449520
-0.00007,1.844499945640560
0.00088,1.8357000350952100
-0.0003,1.7029000520706200
0.00675,1.9526000022888200
0.00039,1.9321999549865700
-0.00043,1.8473000526428200
-0.00004,2.0434999465942400
0.00081,1.8531999588012700
0.00026,1.6516000032424900
-0.00071,1.6629999876022300
0.00333,2.014899969100950
0.00022,1.7813999652862500
0.00045,1.8832000494003300
-0.00014,1.7806999683380100
0.00106,1.652400016784670
0.00004,1.7891000509262100
0.00067,1.98989999294281
0.0115,1.6920000314712500
-0.00076,2.004199981689450
-0.00002,1.649399995803830
-0.00033,1.669800043106080
0.00066,1.9163000583648700
0.00062,1.7407000064849900
0.00021,2.035599946975710
0.00048,1.8666000366210900
-0.00047,1.9392000436782800
0.00029,1.8122999668121300
0.00139,1.7942999601364100
0.00011,1.9494999647140500
0.00251,2.071199893951420
-0.00028,1.673799991607670
-0.00017,1.931399941444400
0.00028,1.8418999910354600
0.00091,1.7747000455856300
0.00049,2.079400062561040
0.00265,1.8431999683380100
0.00076,2.005500078201290
-0.00006,2.0423998832702600
0.00012,1.7718000411987300
-0.00056,1.8112000226974500
-0.00016,1.7019000053405800
0.00006,1.749400019645690
0.00044,2.014699935913090
0.00107,2.0271999835968000
0.00054,1.7684999704361000
0.00041,1.6705000400543200
-0.00079,1.8483999967575100
0.00044,1.7475999593734700
-0.00106,1.9351999759674100
0.0002,2.044100046157840
0.00047,1.7740999460220300
-0.00045,1.660599946975710
0.0002,2.0689001083374000
-0.00007,2.0290000438690200
0.0001,1.693600058555600
-0.00037,1.777400016784670
-0.00028,1.700700044631960
0.00085,1.954800009727480
-0.00009,1.710800051689150
-0.00044,1.9622999429702800
0.00077,1.9673999547958400
0.00002,1.7109999656677200
0.0015,1.84660005569458
0.00271,1.7691999673843400
-0.00039,1.955399990081790
-0.00018,1.7975000143051100
0.00028,1.8947999477386500
0.00001,1.829200029373170
0.00073,1.9000999927520800
-0.00045,1.8986999988555900
-0.00032,1.722499966621400
0.0005,1.749899983406070
0.00099,1.8559000492095900
0.00038,1.8069000244140600
-0.00018,1.90910005569458
0.00017,1.9175000190734900
0.00145,1.7440999746322600
0.00031,1.7632999420166000
-0.00038,1.9673999547958400
0.00017,1.7790000438690200
-0.0003,2.0025999546051000
0.00103,1.9565999507904100
0.00085,1.8068000078201300
0.00085,1.8804999589920000
0.0001,1.742400050163270
-0.00001,1.6483999490737900
0.00108,1.9007999897003200
0.00061,1.7281999588012700
0.00031,1.6632000207901
0.00043,1.7802000045776400
-0.00075,1.7594000101089500
-0.00025,1.8906999826431300
0.00075,1.9108999967575100
0.0005,1.7458000183105500
-0.00112,1.8517999649047900
-0.00028,2.050100088119510
-0.00057,1.8687000274658200
0.00014,1.6740000247955300
-0.00016,1.9381999969482400
0.00044,1.9191999435424800
0.00304,1.7877000570297200
0.00002,2.0088000297546400
-0.00014,1.9569000005722000
0.00089,1.9498000144958500
0.00033,1.7883000373840300
0.00043,1.8331999778747600
0.00053,1.9356000423431400
0.00026,1.8070000410080000
-0.00042,1.6881999969482400
0.00018,1.763100028038030
0.01097,1.9871000051498400
0.00022,1.6792000532150300
0,1.6713999509811400
0.00088,1.649899959564210
0.00081,1.7210999727249100
0.00044,1.7146999835968000
0.00072,1.9817999601364100
0.00129,1.6921000480651900
0.00014,1.9853999614715600
0.00008,1.7578999996185300
0.00134,1.652500033378600
-0.00056,1.8702000379562400
0.00009,1.9509999752044700
0.00003,1.9768999814987200
0.00014,1.9569000005722000
-0.00011,1.8327000141143800
0.00055,1.8884999752044700
-0.0004,1.6974999904632600
0.00128,1.833899974823000
-0.00007,2.015199899673460
0.00137,1.7926000356674200
0.00063,1.9739999771118200
-0.00055,1.989400029182430
0.00017,1.8128999471664400
-0.00023,1.8969000577926600
0.00018,1.7777999639511100
0.01974,1.9508999586105300
0.00013,1.802899956703190
0.00024,2.073499917984010
-0.00058,1.6722999811172500
-0.00043,1.9628000259399400
0.00066,1.7838000059127800
0.00061,1.958899974823000
0.00018,1.9703999757766700
0.00036,1.7360999584198000
-0.00059,1.8877999782562300
-0.0001,1.8300000429153400
-0.00004,1.6612999439239500
-0.00032,1.8241000175476100
0.00083,1.6503000259399400
-0.00029,1.8773000240325900
0.00066,1.7766000032424900
0.00027,1.8513000011444100
0.00031,1.8335000276565600
0.00015,1.892199993133550
0.00027,1.9545999765396100
0,1.8545000553131100
0.00103,1.898300051689150
-0.00011,1.8794000148773200
-0.0009,1.8588999509811400
0.00057,1.7730000019073500
-0.00057,1.8944000005722000
-0.00048,1.8025000095367400
-0.00046,1.7477999925613400
0.00014,1.9812999963760400
0.00173,1.9896999597549400
-0.00014,1.9564000368118300
-0.00043,1.7314000129699700
0.00051,1.8770999908447300
0.00045,1.672700047492980
0.00044,1.8904000520706200
0.00071,2.0624001026153600
0.00043,1.7330000400543200
0.0001,1.8417999744415300
-0.00018,1.8694000244140600
0.96331,1.8142000436782800
1.04752,1.7989000082016000
0.00418,1.7473000288009600
-0.00031,1.957200050354000
0.015,1.789199948310850
-0.00002,1.8249000310897800
0.00032,2.0643999576568600
0.00015,1.6782000064849900
-0.00039,1.6904000043869000
-0.00002,1.732200026512150
-0.00092,1.8078999519348100
0.00055,1.708400011062620
0.00051,1.746899962425230
0.00034,1.763200044631960
-0.00043,1.8655999898910500
2.05575,2.008699893951420
0.00025,1.6739000082016000
-0.00046,1.7632999420166000
-0.00014,2.003200054168700
0.00066,1.801900029182430
-0.00003,1.687399983406070
0.0009,1.7144999504089400
-0.00073,1.7279000282287600
-0.00072,1.6852999925613400
-0.00063,1.6691999435424800
0.00001,1.9859999418258700
-0.00033,2.017699956893920
-0.00058,1.8880000114440900
-0.0001,2.069999933242800
0.00151,1.6649999618530300
-0.00013,1.669700026512150
0.00035,1.8341000080108600
-0.0003,1.9484000205993700
-0.00035,1.9742000102996800
-0.00063,1.7280000448226900
-0.00012,1.922700047492980
0.00025,1.7943999767303500
-0.00057,1.7935999631881700
0.0001,1.8503999710083000
-0.00035,1.7470999956131000
-0.00057,1.8392000198364300
0.00533,2.006500005722050
0.00084,1.7965999841690100
-0.00017,1.9133000373840300
0.00042,1.7476999759674100
-0.0001,1.867300033569340
-0.0001,1.84089994430542
-0.00028,1.8423000574111900
0.00003,1.8628000020980800
-0.00057,1.8792999982833900
-0.00006,1.8986999988555900
0.00022,1.7364000082016000
0.00006,1.6622999906539900
-0.0001,1.6399999856948900
0.0149,1.7795000076293900
-0.00017,1.957900047302250
0.00015,1.9596999883651700
-0.00005,1.9163000583648700
0.00007,1.7268999814987200
-0.00019,1.8157999515533400
-0.00006,1.9296000003814700
0.00065,1.7556999921798700
-0.00017,2.025700092315670
0.0008,1.7927000522613500
0.00051,1.691100001335140
0.00065,1.73580002784729
0.00015,1.8282999992370600
-0.00098,1.65910005569458
-0.00053,1.8676999807357800
0.00084,1.8801000118255600
0.00098,1.9184999465942400
-0.0001,1.702299952507020
-0.00029,1.7727999687194800
-0.0001,1.8946000337600700
0.00033,1.881600022315980
0.00041,2.046099901199340
0.00088,1.9144999980926500
0.00193,1.969099998474120
0.0042,1.6430000066757200
0.00005,1.8727999925613400
0.00026,1.7533999681472800
-0.00013,1.9557000398635900
0.00042,2.062000036239620
0.00036,1.7878999710083000
-0.00028,1.9394999742507900
0.00065,1.9354000091552700
0.0004,1.9335999488830600
-0.00037,1.832900047302250
-0.00041,1.8041000366210900
0.00082,2.0009000301361100
0.0001,1.7167999744415300
-0.00025,1.6675000190734900
-0.00011,1.8660000562667800
0.00013,1.8700000047683700
0.00047,2.019200086593630
-0.00134,1.7561999559402500
0.00085,1.9271999597549400
0.00031,2.063199996948240
-0.00073,1.9021999835968000
-0.00091,1.7705999612808200
0.00023,1.9850000143051100
-0.00019,2.023699998855590
0.00035,2.021399974823000
-0.00035,1.7847000360488900
-0.00059,1.7644000053405800
0.00063,1.9239000082016000
0.00017,2.0541000366210900
-0.00032,2.0302999019622800
-0.00021,1.8639999628067000
0.0008,1.7289999723434400
0.00038,1.7942999601364100
0.00037,1.847100019454960
-0.0001,1.7226999998092700
-0.00042,1.674399971961980
-0.00011,1.7969000339508100
0.001,2.0295000076293900
0.00043,1.9615000486373900
0.13199,1.6512999534606900
-0.00067,1.9027999639511100
0.00019,1.6497000455856300
0.04882,1.9810999631881700
-0.00046,1.9342000484466600
0.00003,1.8313000202179000
0.00058,1.9602999687194800
0.00077,1.8717999458313000
0.00078,2.052000045776370
-0.00032,1.920300006866460
0.00324,1.8315999507904100
0.00038,1.6786999702453600
0.00043,2.0641000270843500
0.00012,1.7645000219345100
0.0001,1.7299000024795500
-0.00118,2.0660998821258500
0.00041,1.8882999420166000
0.00086,1.7992000579834000
0.00077,1.940999984741210
0.09397,1.7979999780654900
-0.00048,1.8587000370025600
0.00158,1.6432000398635900
0.00058,1.763800024986270
0.00077,1.8740999698638900
0.00058,1.8357000350952100
-0.00042,1.8128999471664400
0.00062,1.7426999807357800
0.00172,1.9026000499725300
0.00092,1.8212000131607100
-0.00023,2.025899887084960
0.00043,1.7451000213623000
0.00039,1.9967000484466600
0.00121,1.7395000457763700
-0.00033,1.886199951171880
0.00016,1.7055000066757200
0.00015,1.8828999996185300
0.00095,1.653499960899350
-0.00045,1.9646999835968000
-0.0001,1.8257999420166000
0.00031,2.0388998985290500
0.00116,1.7166999578476000
0.00038,1.669800043106080
-0.00009,1.870300054550170
0.00023,1.7448999881744400
0.00056,1.8193000555038500
0.00019,1.9134999513626100
0.00076,1.739300012588500
-0.00023,1.75600004196167
0.00015,1.6420999765396100
0.00031,1.7914999723434400
0,1.694200038909910
-0.00068,1.8557000160217300
0.00079,1.718500018119810
0.05934,1.8756999969482400
0.00043,2.068000078201290
0.00051,2.0659000873565700
